number,value,params_w_neo4j,params_w_semantique,state
194,0.9673204327145172,0.5321042614173905,0.8763688507919317,COMPLETE
195,0.967260351163837,0.550234269756516,0.8301865051757427,COMPLETE
196,0.9672102335439694,0.43778465015679474,0.8622639052308243,COMPLETE
197,0.967260351163837,0.47390200261634957,0.7067529704143971,COMPLETE
198,0.967260351163837,0.6179512002474283,0.9564535007277939,COMPLETE
199,0.9674566740230681,0.41034715766910834,0.7839590682579275,COMPLETE
200,0.9673916018969144,0.40461806991029386,0.7809764653635988,COMPLETE
201,0.9673040625149589,0.4203531604779314,0.7863194268440378,COMPLETE
202,0.9673040625149589,0.4051286477689866,0.7679553321594377,COMPLETE
203,0.967187077699881,0.37668778041160733,0.8053209081112076,COMPLETE
204,0.9674281470672251,0.39748005068739245,0.771265724517624,COMPLETE
205,0.9673040625149589,0.39432451661029233,0.7404186765389218,COMPLETE
206,0.9671946632883501,0.35220258296572354,0.7731966340044907,COMPLETE
207,0.9673040625149589,0.4043182882666986,0.7272830293779607,COMPLETE
208,0.9673040625149589,0.4253934378223229,0.7872598039645774,COMPLETE
209,0.967187077699881,0.366296425015031,0.7640877557970362,COMPLETE
210,0.967260351163837,0.4425018973340372,0.6651763019815111,COMPLETE
211,0.967187077699881,0.3875226276225257,0.8123948817671285,COMPLETE
212,0.9672102335439694,0.41492028400525005,0.8385519066714231,COMPLETE
213,0.9673040625149589,0.45264031096849316,0.7955764379648517,COMPLETE
214,0.9673916018969144,0.42910771021245114,0.8254298120049528,COMPLETE
215,0.9673040625149589,0.42963416296286205,0.7517220106078588,COMPLETE
216,0.9672102335439694,0.40940494978663483,0.819828915428919,COMPLETE
217,0.967187077699881,0.3832581623720677,0.7778495359163465,COMPLETE
218,0.9670414229075699,0.7445925732718532,0.6986282960764469,COMPLETE
219,0.9673040625149589,0.43345616634130446,0.820046578129364,COMPLETE
220,0.9673040625149589,0.4468481400696015,0.7987449160419814,COMPLETE
221,0.9673040625149589,0.46659300456343883,0.8427109375761446,COMPLETE
222,0.967187077699881,0.4043456585984178,0.8319076901634802,COMPLETE
223,0.9673040625149589,0.492598433922132,0.8580210229249221,COMPLETE
224,0.9673040625149589,0.4266283217919132,0.800953761284251,COMPLETE
225,0.9673040625149589,0.4552810821244003,0.7841859703098024,COMPLETE
226,0.9673040625149589,0.3908118281042926,0.6875111136194261,COMPLETE
227,0.9673040625149589,0.4759874969839802,0.8227475468348068,COMPLETE
228,0.9673040625149589,0.41552351927387265,0.7351547865971133,COMPLETE
229,0.9671798495288934,0.37122703447638905,0.9110654209166845,COMPLETE
230,0.9673204327145172,0.512234972166865,0.8529162482653111,COMPLETE
231,0.9673040625149589,0.5217128806456276,0.8899390497282164,COMPLETE
232,0.967260351163837,0.5710446706137037,0.872764754863886,COMPLETE
233,0.9673204327145172,0.5587389076450742,0.9393560885339856,COMPLETE
234,0.9673040625149589,0.43562662182028256,0.7574474018085505,COMPLETE
235,0.9673040625149589,0.48972270150897146,0.9171762325579967,COMPLETE
236,0.9674281470672251,0.45529882245975617,0.8936389482330411,COMPLETE
237,0.967260351163837,0.45296357221852956,0.7178773092924914,COMPLETE
238,0.967187077699881,0.4102742844047649,0.8464874456500955,COMPLETE
239,0.9673040625149589,0.46460851103986084,0.7943373654108717,COMPLETE
240,0.9672102335439694,0.4312195424670212,0.8681610351425866,COMPLETE
241,0.9671946632883501,0.4010415772022143,0.8999306965103847,COMPLETE
242,0.9673040625149589,0.49785221572534305,0.8885023012030973,COMPLETE
243,0.9673040625149589,0.4430251257925757,0.817168624983326,COMPLETE
244,0.9673040625149589,0.5344846892541751,0.9349377223306504,COMPLETE
245,0.9671946632883501,0.4204175738116856,0.9636653703687161,COMPLETE
246,0.9673916018969144,0.47514545269953334,0.9142836820040524,COMPLETE
247,0.9670414229075699,0.47518813304529256,0.10964002078066148,COMPLETE
248,0.9672102335439694,0.46669647810330084,0.9197834513140309,COMPLETE
249,0.967187077699881,0.38844923153538513,0.834490013924387,COMPLETE
250,0.9673040625149589,0.44108182113051586,0.8057901393938877,COMPLETE
251,0.9673040625149589,0.4838935929245809,0.9010942913719129,COMPLETE
252,0.9673040625149589,0.41749048135787176,0.7731402721019943,COMPLETE
253,0.967260351163837,0.4578776922898126,0.6596074267277362,COMPLETE
254,0.9671946632883501,0.39826070372979655,0.8697261018223813,COMPLETE
255,0.9672431918079638,0.4968682584301134,0.6785871222048698,COMPLETE
256,0.9670414229075699,0.9219779640973476,0.9433518277031191,COMPLETE
257,0.9674566740230681,0.4345505090614749,0.8318065120493594,COMPLETE
258,0.9673040625149589,0.4401532725516479,0.8123299475845758,COMPLETE
259,0.9673040625149589,0.4192173777665199,0.7737385005117945,COMPLETE
260,0.9671700890779117,0.36869202488756053,0.9789198843838913,COMPLETE
261,0.9673204327145172,0.42965139504760835,0.7023284334533445,COMPLETE
262,0.967187077699881,0.45560345286179305,0.9274483180186832,COMPLETE
263,0.9671946632883501,0.3861048127047266,0.8519404817883238,COMPLETE
264,0.9674281470672251,0.40257959042339053,0.7850703394849665,COMPLETE
265,0.9673040625149589,0.40330221843283215,0.7542966012285096,COMPLETE
266,0.9671946632883501,0.34833703684600037,0.7898682204933609,COMPLETE
267,0.9673040625149589,0.4154511892008299,0.736566793773986,COMPLETE
268,0.967187077699881,0.3829881008459846,0.7828874634940529,COMPLETE
269,0.967260351163837,0.4385050462269795,0.6441390336800961,COMPLETE
270,0.9673916018969144,0.42142209942314146,0.8112147274071826,COMPLETE
271,0.967187077699881,0.39827145252460594,0.8110663663387997,COMPLETE
272,0.9672102335439694,0.4220551193957638,0.8331883419385101,COMPLETE
