duplicate_candidate_key,duplicate_candidate_count,duplicate_candidate_rank,source_row_number,offre_id,titre_poste,employeur,ville_region_raw,secteur_activite_raw,etl_completeness_score
53d969d53360c9ceadb4,2,1,5093,OFFRE_005093_b5ef21fa919f,05 Contrôleurs Opérationnels.,Employeur non précisé,"ADAMAOUA , BAFOUSSAM , BERTOUA , DOUALA , YAOUNDÉ","AUDIT, BANQUE, COMPTABILITÉ, GESTION",0.875
d67d0fba1651539ecca7,3,3,5094,OFFRE_005094_ab34ad242336,UN RESPONSABLE DE LA COMPTABILITÉ,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
c786a9fa13fb62c545b4,4,3,5104,OFFRE_005104_6bce264046f3,Commerciaux,Employeur non précisé,YAOUNDÉ,"COMMERCE, VENTE",0.875
90fa5aefa7b229dc2473,2,1,5112,OFFRE_005112_e15139def8e4,01 Technicien En Froid Et Climatisation.,Employeur non précisé,YAOUNDÉ,TECHNICIEN,0.875
90fa5aefa7b229dc2473,2,2,5116,OFFRE_005116_f842dce590aa,01 Technicien En Froid Et Climatisation,Employeur non précisé,YAOUNDÉ,TECHNICIEN,0.875
6b0b4351ae323d4f11d6,6,2,5118,OFFRE_005118_ed70e30589a0,Développeur JAVA EE / JAVA 8 Avec Une Compétence SQL,Employeur non précisé,"BAFOUSSAM , BAMENDA , BERTOUA , BUÉA , DOUALA , EBOLOWA , GAROUA , MAROUA , NGAOUNDERE , YAOUNDÉ",INFORMATIQUE,0.875
9bc617b142ec0bd5a63f,2,1,5119,OFFRE_005119_2897e15f5dbd,OPERATRICE DE SAISIE,Employeur non précisé,YAOUNDÉ,SECRÉTAIRE,0.875
7f8cda5de08d1b1daf05,2,1,5123,OFFRE_005123_38cdf5ae94ea,Finance Manager-Leader,Employeur non précisé,YAOUNDÉ,FINANCE,0.875
3026b181900241a97ba8,4,3,5127,OFFRE_005127_63491529253c,Chauffeur,Employeur non précisé,YAOUNDÉ,CHAUFFEUR,0.875
7f8cda5de08d1b1daf05,2,2,5132,OFFRE_005132_91879036663a,Finance Manager-Leader,Employeur non précisé,YAOUNDÉ,FINANCE,0.875
de3d8d7b5b68007e0482,2,1,5133,OFFRE_005133_9c723fcf1a82,45 Agents De Crédit Stagiaires,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","COMMERCE, FINANCE",0.875
32a542f99d9f4b403d89,2,2,5137,OFFRE_005137_74424b18eca4,Webmaster,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
ca929f61e9df9e9fd815,2,1,5146,OFFRE_005146_f4da0ec4ff7c,OPERATEUR LOGISTIQUES,Employeur non précisé,"FOUMBAN , KRIBI , YAOUNDÉ","LOGISTIQUE, TRANSPORT",0.875
c008e2fd85ec9abdc854,2,1,5164,OFFRE_005164_eedeb3550a23,06 CHARGE -ES MEAL,Employeur non précisé,"BATOURI , MAROUA , YAOUNDÉ",SCIENCE SOCIALE,0.875
02406e6118ba41e5e4b8,7,6,5176,OFFRE_005176_d26f4f85738f,Comptable,Employeur non précisé,YAOUNDÉ,"COMPTABILITÉ, FINANCE",0.875
44b5a9d43f0be357620c,2,1,5185,OFFRE_005185_88182e59b017,Un Commercial,Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
854a1caf1f237873efb5,4,3,5200,OFFRE_005200_bc3ef8edcb1c,ASSISTANT ( E ) DE DIRECTION,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
c7beaf28936b13a4b0d8,2,1,5209,OFFRE_005209_b7338b0e9d75,Directeur De La Prospective Et De La Coopération,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
16749e4604c50cb0c6c6,11,4,5220,OFFRE_005220_54a0c0af28f1,Assistante De Direction,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
44b5a9d43f0be357620c,2,2,5231,OFFRE_005231_c85ba0eafff7,Un Commercial,Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
fea9245ef9393d009b03,2,1,5234,OFFRE_005234_9f909cd97d86,Directeur Marketing,Employeur non précisé,YAOUNDÉ,MARKETING,0.875
1a485a0e0aad9f32fbbd,3,1,5236,OFFRE_005236_4afe9c353df4,Chargés De Clientèle,Employeur non précisé,"BAFOUSSAM , BERTOUA , DOUALA , GAROUA , NGAOUNDERE , YAOUNDÉ",COMMERCE,0.875
8d1f6d5a66099489d040,3,2,5254,OFFRE_005254_d51e95e27a36,Administrative Assistant,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
c3d7f1954a81be074aab,2,1,5288,OFFRE_005288_730b29f9a972,BRAND AMBASSADOR,Employeur non précisé,YAOUNDÉ,MARKETING,0.875
16749e4604c50cb0c6c6,11,5,5293,OFFRE_005293_37aab20cdbc4,Assistante De Direction,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
43876aaf8cf7b820ee29,8,8,5294,OFFRE_005294_aab5046b8c3b,Commercial,Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
c02ba35c922a05e5cc6e,3,3,5303,OFFRE_005303_a9509978775a,Stagiaire Comptable,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
ae7e961b9341b9cec343,2,2,5304,OFFRE_005304_dce205c042ae,Ingénieur Des Travaux,Employeur non précisé,YAOUNDÉ,INGÉNIEUR,0.875
c989ed583cc79431a816,2,2,5313,OFFRE_005313_d92628ca6292,Comptable-Caissier (E),Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
f52b44e48ce9a65785d3,3,2,5314,OFFRE_005314_0808e6026dd7,Assistant(E) Administratif (Ve),Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
c7beaf28936b13a4b0d8,2,2,5317,OFFRE_005317_4b801374ae02,Directeur De La Prospective Et De La Coopération,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
16749e4604c50cb0c6c6,11,6,5322,OFFRE_005322_e09fa4086781,Assistante De Direction,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
61540eb0a044cc106db2,2,2,5339,OFFRE_005339_22e7a50bcef4,Infographe,Employeur non précisé,YAOUNDÉ,GRAPHISME,0.875
4cba3ec0d1166d417e19,2,1,5344,OFFRE_005344_53c1eaf7e583,Commercial Indépendant,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",COMMERCIAL,0.875
dd75056632c6e1a822cd,3,1,5350,OFFRE_005350_c559d5907e73,COMMERCIAUX,Employeur non précisé,YAOUNDÉ,VENTE,0.875
4459ffcea518c78c651f,2,2,5351,OFFRE_005351_b2eec413e3c8,Commerciaux,Employeur non précisé,"DOUALA , YAOUNDÉ",VENTE,0.875
8ae6e1b5672bc5f16a0c,2,1,5352,OFFRE_005352_6848417f33f9,COMMUNITY MANAGER,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
dae329b89f31f8d4c2b0,2,1,5357,OFFRE_005357_0862c4a58b78,Assistant(E) RH,Employeur non précisé,YAOUNDÉ,RH,0.875
33a657e2b62894b06e2e,4,1,5360,OFFRE_005360_85deb9d96d0c,Agent Commercial,Employeur non précisé,YAOUNDÉ,VENTE,0.875
84a9f27558f9408c65f5,5,2,5372,OFFRE_005372_c2fa76ab0fe2,70 POSTES OUVERTS,Employeur non précisé,"BAMENDA , BUÉA , GAROUA , MAROUA , MEIGANGA , NGAOUNDERE , YAOUNDÉ","ADMINISTRATION, COMPTABILITÉ, FINANCE, INFORMATIQUE, LOGISTIQUE, ONG",0.875
fe1ad6153d05f3715517,2,1,5373,OFFRE_005373_f48e135d4195,GESTIONNAIRE D'OPERATIONS FINANCIERES,Employeur non précisé,YAOUNDÉ,FINANCE,0.875
49612f17ade07b9a0d5b,2,1,5394,OFFRE_005394_2671bbb161a3,Directeur Des Opérations H/F,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
49612f17ade07b9a0d5b,2,2,5395,OFFRE_005395_2e4b684984d4,Directeur Des Opérations H/F,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
00ca85ce565278bc6ffa,2,1,5402,OFFRE_005402_59753df5535d,AVIS DE RECRUTEMENT POINTS FOCAUX VBG,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",ADMINISTRATION,0.875
33a657e2b62894b06e2e,4,2,5409,OFFRE_005409_76a6e97d84ce,AGENT COMMERCIAL,Employeur non précisé,YAOUNDÉ,VENTE,0.875
dd75056632c6e1a822cd,3,2,5410,OFFRE_005410_7e407fbb6552,COMMERCIAUX,Employeur non précisé,YAOUNDÉ,VENTE,0.875
b79dacebc3aca3a2691e,2,1,5414,OFFRE_005414_cd2bdc3a558e,Formateur Digital,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
f3d4c98ccc8d3e8001e8,3,1,5416,OFFRE_005416_f7cb3304a1ad,Chargé SEA,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
a85b0edd1168c7325494,5,1,5417,OFFRE_005417_2037481b09d4,Chargé SEO,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
12b5df4a3d4b32c64043,3,1,5418,OFFRE_005418_bf73908043f4,Community Manager,Employeur non précisé,YAOUNDÉ,RÉSEAUX SOCIAUX,0.875
e62fe8e3b123b4b5051b,2,1,5423,OFFRE_005423_5ae026a3ec99,Hôtesses De Vente Bilingues,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","COMMUNICATION, MARKETING",0.875
66c4c9378a0cc8e35d72,2,1,5427,OFFRE_005427_97597ef2db72,Chef De Projet Digital,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
4f616814a5312440a88c,2,1,5428,OFFRE_005428_00727425edbd,DIRECTEUR MARKETING DIGITAL,Employeur non précisé,YAOUNDÉ,MARKETING,0.875
854a1caf1f237873efb5,4,4,5431,OFFRE_005431_9c4524f691da,ASSISTANT(E) DE DIRECTION,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
064b8df0dd5ec2e18011,5,3,5433,OFFRE_005433_901faab2ea6b,CONTRÔLEUR DE GESTION,Employeur non précisé,YAOUNDÉ,GESTION,0.875
12b5df4a3d4b32c64043,3,2,5434,OFFRE_005434_1c8602e37047,Community Manager,Employeur non précisé,YAOUNDÉ,RÉSEAUX SOCIAUX,0.875
743749a028d03ad61e3d,2,2,5438,OFFRE_005438_15bfd18af745,Développeur PHP,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
1e1027076b58e863321e,2,1,5439,OFFRE_005439_5b8daa502159,Developpeur Java,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
fe1ad6153d05f3715517,2,2,5440,OFFRE_005440_b04f8c1a0a58,GESTIONNAIRE D'OPERATIONS FINANCIERES,Employeur non précisé,YAOUNDÉ,FINANCE,0.875
987863dd3d9902df9496,3,2,5441,OFFRE_005441_72c79c08d1dd,TÉLÉCONSEILLER(E)S,Employeur non précisé,YAOUNDÉ,TÉLÉCOMMUNICATION,0.875
f7904eb5accd54fac324,2,1,5455,OFFRE_005455_2f9edfbc09c7,Secrétaire De Direction,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
31c1bbd324bd686861bd,3,1,5456,OFFRE_005456_1264a331e58c,GROWTH HACKER,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
d1c41353a129ff8a4d8e,6,4,5460,OFFRE_005460_c60429829798,DÉVELOPPEUR WEB,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
00cf08b5e4364071c42b,3,2,5461,OFFRE_005461_95798e4c548d,Directeur Des Ressources Humaines,Employeur non précisé,YAOUNDÉ,RH,0.875
98338732d6fc4b604ce3,2,1,5462,OFFRE_005462_33755c59f736,Talent Acquisition Manager,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
4beed27e4ddcc63818bc,2,1,5465,OFFRE_005465_147283fd744d,Logisticien-CICR,Employeur non précisé,YAOUNDÉ,LOGISTIQUE,0.875
568e4086d5d689b00f8e,2,2,5469,OFFRE_005469_c1107b439f7d,AUDITEUR INTERNE,Employeur non précisé,"DOUALA , YAOUNDÉ",AUDIT,0.875
75d8516748270210c29f,3,1,5481,OFFRE_005481_da78199d338b,AGENT GENERAL EN ASSURANCES Vie,Employeur non précisé,"BAFOUSSAM , BERTOUA , DOUALA , GAROUA , YAOUNDÉ",ASSURANCE,0.875
95db281931431015658c,2,2,5486,OFFRE_005486_0b904718a0cf,Human Resources Intern,Employeur non précisé,YAOUNDÉ,RH,0.875
1ccad831f6c24de975c8,16,10,5491,OFFRE_005491_2c446e6f0fe0,Comptable,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
4c7fec8d2b425cdaa4bb,3,1,5495,OFFRE_005495_c52079b2fde4,Administrateur De Base De Données,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
4c7fec8d2b425cdaa4bb,3,2,5499,OFFRE_005499_70f84e3d96b2,ADMINISTRATEUR DE BASE DE DONNÉES,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
33a657e2b62894b06e2e,4,3,5502,OFFRE_005502_03abb29e216b,Agent Commercial,Employeur non précisé,YAOUNDÉ,VENTE,0.875
a06e074f1edc4ea08e65,2,1,5508,OFFRE_005508_09384a489fa7,Agent De Crédit,Employeur non précisé,"CAMEROUN , KRIBI , NGAOUNDERE , YAOUNDÉ",FINANCE,0.875
8ae6e1b5672bc5f16a0c,2,2,5512,OFFRE_005512_ccfce9c73905,Community Manager,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
df418de2b85958e91971,2,1,5516,OFFRE_005516_0382da337189,DIGITAL BRAND CONTENT MANAGER,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
dde8e64203a8f7d63ebc,2,1,5517,OFFRE_005517_d876cc18f27d,Développeur Big Data,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
8585350df44e0f23aef5,2,1,5518,OFFRE_005518_7a24c057cb40,Formateur Digital,Employeur non précisé,YAOUNDÉ,ENSEIGNEMENT,0.875
a85b0edd1168c7325494,5,2,5520,OFFRE_005520_e1b41801302b,Chargé SEO,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
f3d4c98ccc8d3e8001e8,3,2,5521,OFFRE_005521_0af6d7c0b173,Chargé SEA,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
98338732d6fc4b604ce3,2,2,5522,OFFRE_005522_e86e3f15928e,Talent Acquisition Manager,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
4f616814a5312440a88c,2,2,5523,OFFRE_005523_595e812cd8f9,DIRECTEUR MARKETING DIGITAL,Employeur non précisé,YAOUNDÉ,MARKETING,0.875
31c1bbd324bd686861bd,3,2,5524,OFFRE_005524_9991178ee0bf,GROWTH HACKER,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
fbd97d70ffe4b402e994,3,2,5527,OFFRE_005527_c353af472185,JURISTE,Employeur non précisé,YAOUNDÉ,DROIT,0.875
16749e4604c50cb0c6c6,11,7,5531,OFFRE_005531_d6c56e96304e,Assistante De Direction,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
33a657e2b62894b06e2e,4,4,5532,OFFRE_005532_648dee35f64c,Agent Commercial,Employeur non précisé,YAOUNDÉ,VENTE,0.875
b1630ad403ec839191fa,2,1,5534,OFFRE_005534_31d28f80575e,Bénévoles En Agriculture,Employeur non précisé,"KRIBI , YAOUNDÉ",AGRICULTURE,0.875
320f69c599ecad11cbaa,2,1,5577,OFFRE_005577_084d122977b0,Supply Chain Manager,Employeur non précisé,YAOUNDÉ,MANAGEMENT,0.875
47a894863a9df9d253d7,2,1,5578,OFFRE_005578_3e63bfd5986e,AGENT DE CAISSE,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",COMPTABILITÉ,0.875
3f3b4b9dd7d096a19e11,7,2,5582,OFFRE_005582_c7ca63683322,25 AGENTS POLYVALENTS,Employeur non précisé,"BAFOUSSAM , BAMENDA , BERTOUA , BUÉA , CAMEROUN , DOUALA , DSCHANG , EBOLOWA , EDEA , GAROUA , GAROUA BOULAI, BÉTARÉ-OYA, TOUBORO, LOGONE BIRNI , KOUSSERI , KRIBI , LIMBE , MAROUA , NGAOUNDERE , NKONGSAMBA , NKOTENG , YAOUNDÉ","ADMINISTRATION, FINANCE",0.875
1afef489921467180ab7,2,1,5584,OFFRE_005584_2557f84ea109,CHEF CUISINIER,Employeur non précisé,YAOUNDÉ,CUISINE,0.875
3324c57d8f8ba519341d,2,2,5591,OFFRE_005591_eca8dabd1a03,COMMUNITY MANAGER,Employeur non précisé,"DOUALA , YAOUNDÉ",COMMUNITY MANAGEMENT,0.875
65126879ae19b40eb667,3,1,5605,OFFRE_005605_5828de500aac,Agents Commerciaux,Employeur non précisé,YAOUNDÉ,VENTE,0.875
00c976fb9c8fc3bddd61,2,1,5609,OFFRE_005609_faf761323989,Stage Vacances-Iziway,Employeur non précisé,"DOUALA , MAROUA , YAOUNDÉ",STAGE,0.875
320f69c599ecad11cbaa,2,2,5616,OFFRE_005616_f1b3a20be19d,SUPPLY CHAIN MANAGER,Employeur non précisé,YAOUNDÉ,MANAGEMENT,0.875
dd75056632c6e1a822cd,3,3,5626,OFFRE_005626_1ab4981d5aed,COMMERCIAUX,Employeur non précisé,YAOUNDÉ,VENTE,0.875
cc5dff6559791b26e220,2,2,5629,OFFRE_005629_ae849df605d5,Gestionnaire Des Ressources Humaines,Employeur non précisé,YAOUNDÉ,RH,0.875
1ccad831f6c24de975c8,16,11,5640,OFFRE_005640_14497d9fdb59,Comptable,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
65126879ae19b40eb667,3,2,5642,OFFRE_005642_fcd51ee8e77b,Agents Commerciaux,Employeur non précisé,YAOUNDÉ,VENTE,0.875
6fcf91e607c62913d456,2,2,5659,OFFRE_005659_e351da3ba345,Commerciaux/Vendeurs,Employeur non précisé,YAOUNDÉ,COMMERCE,0.875
31c1bbd324bd686861bd,3,3,5663,OFFRE_005663_745da19ef167,Growth Hacker,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
dde8e64203a8f7d63ebc,2,2,5664,OFFRE_005664_5fc202ec5bc4,Développeur Big Data,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
df418de2b85958e91971,2,2,5666,OFFRE_005666_5e4fe1c93a51,Digital Brand Content Manager,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
f3d4c98ccc8d3e8001e8,3,3,5667,OFFRE_005667_c37fd8fc1ecd,Chargé SEA,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
12b5df4a3d4b32c64043,3,3,5668,OFFRE_005668_1a0ec9a1ec17,Community Manager,Employeur non précisé,YAOUNDÉ,RÉSEAUX SOCIAUX,0.875
a85b0edd1168c7325494,5,3,5670,OFFRE_005670_9fd7aa2f1768,Chargé SEO,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
987863dd3d9902df9496,3,3,5673,OFFRE_005673_ecd755cdad5c,Téléconseiller(E)S,Employeur non précisé,YAOUNDÉ,TÉLÉCOMMUNICATION,0.875
70e028b271a7406812f7,2,1,5683,OFFRE_005683_fb7a646a4d8e,03 Candidats-CICR,Employeur non précisé,"MAROUA , YAOUNDÉ",ONG,0.875
cd56cd00a5d5ac3fc71e,2,1,5699,OFFRE_005699_ad52fe97b74f,Cuisiner/Femme D’Etage/Vigile,Employeur non précisé,"MAROUA , YAOUNDÉ",HOTEL,0.875
e4295561f11f264f670f,2,1,5700,OFFRE_005700_0f49c9215cac,Administrative Assistant,Employeur non précisé,"BAMENDA , YAOUNDÉ",ADMINISTRATION,0.875
2fe3f58e46e2a59c96fe,2,1,5703,OFFRE_005703_5d95e1d481aa,CONSEILLER.E TECHNIQUE PLANIFICATION SUIVIE ET EVALUATION - YAOUNDÉ - GIZ CAMEROUN,Employeur non précisé,YAOUNDÉ,ONG,0.875
2fe3f58e46e2a59c96fe,2,2,5707,OFFRE_005707_7758b9e79ac5,CONSEILLER.E TECHNIQUE PLANIFICATION SUIVIE ET EVALUATION - YAOUNDÉ - GIZ CAMEROUN,Employeur non précisé,YAOUNDÉ,ONG,0.875
525354d74d348b015edc,2,1,5716,OFFRE_005716_af70b3359b5b,"CADRE SOCIAL, DROIT DU TRAVAIL",Employeur non précisé,YAOUNDÉ,DROIT,0.875
3026b181900241a97ba8,4,4,5718,OFFRE_005718_af49c099a27b,Chauffeur,Employeur non précisé,YAOUNDÉ,CHAUFFEUR,0.875
a025d936ae5b8bb93c35,2,1,5728,OFFRE_005728_0c63785d4d99,Exploitant Informatique,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
a025d936ae5b8bb93c35,2,2,5729,OFFRE_005729_d4cce747027e,Exploitant Informatique,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
9147123ed1421dff1993,6,1,5741,OFFRE_005741_64c1d4fc1335,Conseillers Financiers Ngaoundéré Garoua Maroua Douala Limbe Bertoua Ebolowa Yaoundé Kribi Bafoussam Bamenda,Employeur non précisé,"BAFOUSSAM , BAMENDA , BERTOUA , DOUALA , EBOLOWA , GAROUA , KRIBI , LIMBE , MAROUA , NGAOUNDERE , YAOUNDÉ","COMMERCE, COMMUNICATION",0.875
c2bf4fd559047b5abb03,5,1,5742,OFFRE_005742_b97d240ec29b,Financial Advisor,Employeur non précisé,"BAFOUSSAM , BAMENDA , BERTOUA , DOUALA , EBOLOWA , GAROUA , MAROUA , NGAOUNDERE , YAOUNDÉ","COMMERCE, COMMUNICATION",0.875
8d1f6d5a66099489d040,3,3,5750,OFFRE_005750_c93047f6d349,Administrative Assistant,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
a85b0edd1168c7325494,5,4,5751,OFFRE_005751_55afe3437df3,Chargé SEO,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
00103e620ead3c5fecc6,2,1,5752,OFFRE_005752_7c0b270b543b,Caissiers (H/F) Dla Yde Bf,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",FINANCE,0.875
02f742dddd1cce585f23,3,2,5771,OFFRE_005771_5d64e6f03175,"Plusieurs Développeurs Java/ JEE , .NET, Web",Employeur non précisé,"BUÉA , CAMEROUN , DOUALA , MAROUA , YAOUNDÉ",INFORMATIQUE,0.875
de86947406e0c05039e1,2,1,5772,OFFRE_005772_39021d15f000,AGENTS COMMERCIAUX,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",VENTE,0.875
cdbbfb7181d15cb1b15b,2,1,5776,OFFRE_005776_5107c98abfdc,CONSEILLER TECHNIQUE JUNIOR CHARGÉ.E DE L'ÉDUCATION ET DE LA SENSIBILISATION ENVIRONNEMENTALES H/F - YAOUNDÉ - GIZ CAMEROUN,Employeur non précisé,YAOUNDÉ,ONG,0.875
cdbbfb7181d15cb1b15b,2,2,5778,OFFRE_005778_dd47f45d13c9,CONSEILLER TECHNIQUE JUNIOR CHARGÉ.E DE L'ÉDUCATION ET DE LA SENSIBILISATION ENVIRONNEMENTALES H/F - YAOUNDÉ - GIZ CAMEROUN,Employeur non précisé,YAOUNDÉ,ONG,0.875
46ff1666e8e60ce40733,2,1,5782,OFFRE_005782_0a0442732b84,(02) Assistantes Commerciales ( Ydé),Employeur non précisé,YAOUNDÉ,COMMERCE,0.875
46ff1666e8e60ce40733,2,2,5787,OFFRE_005787_6853cfcdf342,(02) Assistantes Commerciales ( Ydé),Employeur non précisé,YAOUNDÉ,COMMERCE,0.875
ff2264f82d447ae9df5b,3,1,5788,OFFRE_005788_b6dc402fe36c,Business Analyst,Employeur non précisé,YAOUNDÉ,ONG,0.875
8585350df44e0f23aef5,2,2,5795,OFFRE_005795_80a7c71d6587,Formateur Digital,Employeur non précisé,YAOUNDÉ,ENSEIGNEMENT,0.875
65126879ae19b40eb667,3,3,5797,OFFRE_005797_cc50a505d3ba,Agents Commerciaux,Employeur non précisé,YAOUNDÉ,VENTE,0.875
06863b6cf709d1b4afd3,2,2,5816,OFFRE_005816_8f858812534e,COMMERCIAL,Employeur non précisé,YAOUNDÉ,"COMMERCE, VENTE",0.875
ff2264f82d447ae9df5b,3,2,5834,OFFRE_005834_236f5c83b682,Business Analyst,Employeur non précisé,YAOUNDÉ,ONG,0.875
1ccad831f6c24de975c8,16,12,5844,OFFRE_005844_ac90a50e5e63,Comptable,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
16749e4604c50cb0c6c6,11,8,5848,OFFRE_005848_37dfdc25a107,Assistante De Direction,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
b79dacebc3aca3a2691e,2,2,5849,OFFRE_005849_3ccc43eaefa8,Formateur Digital,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
95db2d35106a18e8ab3c,10,5,5852,OFFRE_005852_af88d12dd8e6,Community Manager,Employeur non précisé,YAOUNDÉ,COMMUNITY MANAGEMENT,0.875
a85b0edd1168c7325494,5,5,5855,OFFRE_005855_a1dd8c7105f8,Chargé SEO,Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
66c4c9378a0cc8e35d72,2,2,5859,OFFRE_005859_d3289dfb6c06,"Chef De Projet Digital,",Employeur non précisé,YAOUNDÉ,DIGITAL,0.875
321e4f8bb6f8d70f64bc,4,4,5876,OFFRE_005876_328253336622,Driver,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
95db2d35106a18e8ab3c,10,6,5880,OFFRE_005880_09873d2b9264,Community Manager,Employeur non précisé,YAOUNDÉ,COMMUNITY MANAGEMENT,0.875
cc8df496de64b6175563,2,2,5881,OFFRE_005881_121a7e75a4c7,Responsable Marketing Et Communication,Employeur non précisé,YAOUNDÉ,"COMMUNICATION, MARKETING",0.875
3df608a1494fe3193dfd,2,1,5898,OFFRE_005898_0dcd63d5f47c,CINQ (05) DELEGUES MEDICAUX,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",ONG,0.875
e00588dd2832ec545347,2,1,5916,OFFRE_005916_f186fae30c9e,Des Commerciaux,Employeur non précisé,"BAFOUSSAM , DOUALA , NGAOUNDERE , YAOUNDÉ","COMMERCE, VENTE",0.875
1ccad831f6c24de975c8,16,13,5923,OFFRE_005923_6b6049b72c58,COMPTABLE,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
fb6c60c9277ead3f9bb6,2,1,5926,OFFRE_005926_f403b913ee5c,AGENTS DE CREDIT STAGIAIRES,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","COMPTABILITÉ, FINANCE",0.875
7d4436538d872b9a3605,3,2,5929,OFFRE_005929_688f6b000163,GRAPHIC DESIGNER,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
88dbf332b13ec75e4b2d,2,2,5934,OFFRE_005934_8634c1695072,SECRETAIRE,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
25d7262c4c6f934b038b,2,1,5936,OFFRE_005936_85c8deba460d,RESPONSABLE DE LA CONFORMITÉ ET DE LA DÉONTOLOGIE,Employeur non précisé,"BAFOUSSAM , CAMEROUN , DOUALA , MEIGANGA , NGAOUNDERE , NKOTENG , YAOUNDÉ",FINANCE,0.875
b364a2b9b3a421550f32,2,1,5939,OFFRE_005939_537c093019d9,"RECRUTEMENT MASSIF - DOUALA, YAOUNDE, BAFFOUSSAM, BANGAM, BAMENDJOU",Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",RECRUTEMENT DE MASSE,0.875
ecb110001621dd7020fb,2,1,5953,OFFRE_005953_8b1ca522c478,Responsable Administratif Et Financier,Employeur non précisé,YAOUNDÉ,"ADMINISTRATION, FINANCE",0.875
