type,cosine
intra_COMPETENCE,0.0542927011847496
intra_COMPETENCE,0.05160968005657196
intra_COMPETENCE,0.4256550371646881
intra_COMPETENCE,0.04626478627324104
intra_COMPETENCE,0.32860416173934937
intra_COMPETENCE,0.24622344970703125
intra_COMPETENCE,0.20513062179088593
intra_COMPETENCE,0.1621452271938324
intra_COMPETENCE,0.1387181431055069
intra_COMPETENCE,0.12348468601703644
intra_COMPETENCE,0.1870507001876831
intra_COMPETENCE,0.1375167965888977
intra_COMPETENCE,0.04005804657936096
intra_COMPETENCE,0.16648422181606293
intra_COMPETENCE,0.1428471952676773
intra_COMPETENCE,0.23186370730400085
intra_COMPETENCE,0.18202397227287292
intra_COMPETENCE,0.17886626720428467
intra_COMPETENCE,0.0486796572804451
intra_COMPETENCE,0.1431945264339447
intra_COMPETENCE,0.16484926640987396
intra_COMPETENCE,0.13521994650363922
intra_COMPETENCE,0.10740995407104492
intra_COMPETENCE,0.08625953644514084
intra_COMPETENCE,0.21326543390750885
intra_COMPETENCE,0.11839617788791656
intra_COMPETENCE,0.24174198508262634
intra_COMPETENCE,0.566045343875885
intra_COMPETENCE,0.4237346053123474
intra_COMPETENCE,0.5671791434288025
intra_COMPETENCE,0.18036489188671112
intra_COMPETENCE,0.055747807025909424
intra_COMPETENCE,0.01859850250184536
intra_COMPETENCE,0.1799781769514084
intra_COMPETENCE,0.09966756403446198
intra_COMPETENCE,0.21022436022758484
intra_COMPETENCE,0.10150398313999176
intra_COMPETENCE,0.12017577886581421
intra_COMPETENCE,0.20765115320682526
intra_COMPETENCE,0.15888530015945435
intra_COMPETENCE,0.11263041943311691
intra_COMPETENCE,0.25552231073379517
intra_COMPETENCE,-0.05805760249495506
intra_COMPETENCE,0.06833989173173904
intra_COMPETENCE,0.1348942369222641
intra_COMPETENCE,0.009749704040586948
intra_COMPETENCE,0.1284523606300354
intra_COMPETENCE,0.12077756226062775
intra_COMPETENCE,0.04910818487405777
intra_COMPETENCE,0.1726406365633011
intra_COMPETENCE,-0.02557760290801525
intra_COMPETENCE,0.054157551378011703
intra_COMPETENCE,0.24953711032867432
intra_COMPETENCE,0.15199492871761322
intra_COMPETENCE,0.16613753139972687
intra_COMPETENCE,0.13726097345352173
intra_COMPETENCE,0.049147941172122955
intra_COMPETENCE,0.026817094534635544
intra_COMPETENCE,0.07508674263954163
intra_COMPETENCE,0.14080995321273804
intra_COMPETENCE,0.29147180914878845
intra_COMPETENCE,0.21959474682807922
intra_COMPETENCE,0.2846248745918274
intra_COMPETENCE,0.138167142868042
intra_COMPETENCE,0.21542543172836304
intra_COMPETENCE,0.12204550206661224
intra_COMPETENCE,0.20015545189380646
intra_COMPETENCE,0.10385122895240784
intra_COMPETENCE,0.037958890199661255
intra_COMPETENCE,0.3104407787322998
intra_COMPETENCE,0.10070396959781647
intra_COMPETENCE,0.0834125354886055
intra_COMPETENCE,0.08162427693605423
intra_COMPETENCE,0.278250128030777
intra_COMPETENCE,0.13019035756587982
intra_COMPETENCE,0.10338914394378662
intra_COMPETENCE,0.3068212866783142
intra_COMPETENCE,0.2047303318977356
intra_COMPETENCE,0.13546425104141235
intra_COMPETENCE,0.1413234919309616
intra_COMPETENCE,0.11124669760465622
intra_COMPETENCE,0.15050654113292694
intra_COMPETENCE,0.40455350279808044
intra_COMPETENCE,0.09970956295728683
intra_COMPETENCE,0.06770478934049606
intra_COMPETENCE,0.12051456421613693
intra_COMPETENCE,0.0655585527420044
intra_COMPETENCE,0.10643262416124344
intra_COMPETENCE,0.39993661642074585
intra_COMPETENCE,0.0023909450974315405
intra_COMPETENCE,0.20173543691635132
intra_COMPETENCE,0.07983028888702393
intra_COMPETENCE,0.2645491063594818
intra_COMPETENCE,0.1431255340576172
intra_COMPETENCE,0.22135630249977112
intra_COMPETENCE,0.03714174032211304
intra_COMPETENCE,0.07016946375370026
intra_COMPETENCE,0.20697984099388123
intra_COMPETENCE,0.12643899023532867
intra_COMPETENCE,0.3226304054260254
intra_COMPETENCE,0.09695351123809814
intra_COMPETENCE,0.2635224163532257
intra_COMPETENCE,0.000140201227623038
intra_COMPETENCE,0.23110030591487885
intra_COMPETENCE,0.20533034205436707
intra_COMPETENCE,0.20132280886173248
intra_COMPETENCE,0.12398873269557953
intra_COMPETENCE,0.13606545329093933
intra_COMPETENCE,0.2224297821521759
intra_COMPETENCE,0.22361500561237335
intra_COMPETENCE,0.18026131391525269
intra_COMPETENCE,0.045529186725616455
intra_COMPETENCE,-0.0008010285091586411
intra_COMPETENCE,0.16612142324447632
