entity_kind,entity_id,label_fr,pc1,pc2
METIER,http://data.europa.eu/esco/occupation/62979364-6fac-41f2-87ca-202bca19a6ab,opérateur de conception assistée par ordinateur/opératrice de conception assistée par ordinateur,0.07378520642994459,0.028869459869590722
METIER,http://data.europa.eu/esco/occupation/b01affdd-c8a9-4121-bc50-a5be17f014eb,praticien en shiatsu/praticienne en shiatsu,0.03199782145778584,-0.035647707128524275
METIER,http://data.europa.eu/esco/occupation/2104ee38-2fd1-4647-8f60-d2200f069805,chef de culture viticole,-0.15185494003965233,-0.022254437768860064
METIER,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,directeur technique/directrice technique,0.004882604108023161,-0.10971593919108522
METIER,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ingénieur nucléaire/ingénieure nucléaire,-0.1239157050983367,0.24342877390762455
METIER,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ingénieur en construction navale/ingénieure en construction navale,-0.11491850955334962,0.1752855873033473
METIER,http://data.europa.eu/esco/occupation/37442765-f7bb-4ccd-9de1-4790296f3d37,responsable de la sécurité,0.02897459851434492,0.10630903454859619
METIER,http://data.europa.eu/esco/occupation/bd378c4e-f656-46af-a728-fcfb40b113ef,scieur bois/scieuse bois,-0.1749291520725311,-0.0382300560455048
METIER,http://data.europa.eu/esco/occupation/3fa9a480-ceb3-4c2a-8a91-0508e1bb6ba5,patronnier CAO-DAO d'articles chaussants/patronnière CAO-DAO d'articles chaussants,-0.21334756885703174,-0.04208576828917423
METIER,http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,gérant de librairie papeterie/gérante de librairie papeterie,-0.055749048695715626,-0.14286054622865277
METIER,http://data.europa.eu/esco/occupation/30058b71-fe16-45ea-a2b8-d5461c706372,enseignant-chercheur en entrepreneuriat/enseignante-chercheuse en entrepreneuriat,0.1466111358104991,0.0016631965257181203
METIER,http://data.europa.eu/esco/occupation/5ac65daa-0896-4193-9f0e-8b00746b78a1,assistant de recherche/assistante de recherche,0.16791200573634074,0.13869769959639167
METIER,http://data.europa.eu/esco/occupation/929ef41d-afd0-4d5a-b85b-69eab68fa368,assistant de cabinet juridique/assistante de cabinet juridique,0.11866051516448554,0.07574532304420287
METIER,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1,chargé d’études de marché/chargée d’études de marché,0.011587383985085126,-0.0625915060921682
METIER,http://data.europa.eu/esco/occupation/1a953e5a-f53f-461d-818b-6b2e655a751f,réparateur de systèmes horlogers/réparatrice de systèmes horlogers,-0.27729873944120437,-0.11981645138710531
METIER,http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,gérant de magasin de meubles/gérante de magasin de meubles,-0.051230531020728894,-0.05375086752247715
METIER,http://data.europa.eu/esco/occupation/6140be85-2d45-44b2-b0ba-412aadcead1e,généticien/généticienne,-0.07365369453478848,-0.012494715240154343
METIER,http://data.europa.eu/esco/occupation/38eb308f-0075-451e-9c1a-c557fd173022,agent d’entretien de parc d’attractions/agente d’entretien de parc d’attractions,-0.14026924926868958,-0.06985237017006564
METIER,http://data.europa.eu/esco/occupation/341b405b-12cd-4ece-9b4b-cbfae3551ea3,dessinateur en ingénierie automobile/dessinatrice en ingénierie automobile,-0.008928004801063932,0.11825335289962415
METIER,http://data.europa.eu/esco/occupation/0477b9b0-8d2d-4eec-aaad-bac11092e98b,opérateur de mélangeur/opératrice de mélangeur,-0.3142388915871815,-0.16130363346130258
METIER,http://data.europa.eu/esco/occupation/c76dda38-938c-404e-8a6d-78c8705eebc0,responsable des caisses,0.017475983639863097,-0.017705036860474036
METIER,http://data.europa.eu/esco/occupation/f6f1a9c5-a956-4a10-98ad-b83525e843fb,opérateur de remplissage/opératrice de remplissage,-0.09071832315914406,-0.1684697191072896
METIER,http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128,historien/historienne,-0.06771261430971552,-0.17786655284551112
METIER,http://data.europa.eu/esco/occupation/7b8b6118-6876-4a71-81a6-4b5fa9bfa221,technicien de la thérapie respiratoire/technicienne de la thérapie respiratoire,-0.06311361976230401,0.2427263850577525
METIER,http://data.europa.eu/esco/occupation/116b4c55-5bd0-41e9-9227-98d7ecffeaf6,enseignant-chercheur en sociologie/enseignante-chercheuse en sociologie,0.12996574331121394,-0.05379074676912028
METIER,http://data.europa.eu/esco/occupation/16bc69b8-5abc-49e4-a860-befb734d54d3,technicien qualité chimie en fabrication d’articles textiles/technicienne qualité chimie en fabrication d’articles textiles,-0.148208721053581,0.09964245271815024
METIER,http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,évaluateur de coût de fabrication,-0.18883078431899497,-0.0952713331453718
METIER,http://data.europa.eu/esco/occupation/4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,responsable de l’analyse commerciale des technologies de l’information et de la communication,0.22415376121662428,-0.03470086555252166
METIER,http://data.europa.eu/esco/occupation/268565be-d94f-4983-a33f-2b7dabc61f24,marchand de confiseries/marchande de confiseries,-0.13072007755218928,-0.04072769174160364
METIER,http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57,agent d’enquêtes/agente d’enquêtes,0.07503799421570244,-0.11944975834280155
METIER,http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037,technicien en génie optoélectronique/technicienne en génie optoélectronique,0.09595783121406781,0.21657014441711872
METIER,http://data.europa.eu/esco/occupation/1f97f6e6-0ac7-4e77-88ab-2e3801c5a223,ingénieur en génie climatique/ingénieure en génie climatique,-0.12484538651957622,0.19438892674289218
METIER,http://data.europa.eu/esco/occupation/d792974a-077b-44a7-9421-b3ab7fdc7c40,opérateur sur machine à rétreindre/opératrice sur machine à rétreindre,-0.06653917949482267,-0.04261691044141263
METIER,http://data.europa.eu/esco/occupation/35f62568-eb4e-4a09-9d83-ecc73116f94c,chocolatier/chocolatière,-0.13572709100021282,-0.01893508193290412
METIER,http://data.europa.eu/esco/occupation/f6811475-94d4-4d13-8d5f-f173978ae7ec,secrétaire et représentant officiel de parti politique/secrétaire et représentante officielle de parti politique,0.07559895090255858,-0.1666058730821913
METIER,http://data.europa.eu/esco/occupation/a491c5c1-e126-4414-9ac9-3625a4a79513,garde-chasse,-0.1572181023265817,-0.1362714867042119
METIER,http://data.europa.eu/esco/occupation/d515e82a-ca9f-4be4-9823-33694dff7304,concepteur de produits en maroquinerie/conceptrice de produits en maroquinerie,-0.160521502177285,0.020669187773695887
METIER,http://data.europa.eu/esco/occupation/98164d70-93a8-409c-aa9f-7d56314f4d7f,mortaiseur/mortaiseuse,-0.3115355247306455,-0.040116903404489944
METIER,http://data.europa.eu/esco/occupation/aac62c63-b6bf-4387-8ba3-75a487f25824,conducteur de turbines à vapeur/conductrice de turbines à vapeur,-0.23126916793586044,0.019766349298992583
METIER,http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,consultant en gestion d’entreprise/consultante en gestion d’entreprise,0.13436542046991515,0.05592900671124438
METIER,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,ingénieur d’essais/ingénieure d’essais,0.045840658886588614,0.09988645943222878
METIER,http://data.europa.eu/esco/occupation/58db35e3-fe1f-44d2-8a9e-ab652fc1cec2,négociant grossiste en viandes et produits à base de viande/négociante grossiste en viandes et produits à base de viande,-0.16301292436979095,-0.23169077105087155
METIER,http://data.europa.eu/esco/occupation/68dd0dfc-c8b0-4fd0-9a6e-b0864925fa56,formateur de conducteurs ferroviaires/formatrice de conducteurs ferroviaires,-0.1424992878824429,0.1180559161641755
METIER,http://data.europa.eu/esco/occupation/90a73720-642d-4f45-88e7-8f593a5e0df2,formateur technologies des transports/formatrice technologies des transports,-0.03602498372158014,-0.05262423574180878
METIER,http://data.europa.eu/esco/occupation/c0a35355-be44-44c0-82d2-acf8363ed45e,contrôleur qualité de produits métalliques/contrôleuse qualité de produits métalliques,-0.05195983965633861,0.08528601640655462
METIER,http://data.europa.eu/esco/occupation/d4edb527-2e5d-440c-9f8c-cd5caa9cc4d6,astronaute,-0.0181130845444439,0.1035763226844811
METIER,http://data.europa.eu/esco/occupation/0d93706d-32fd-4de3-aa08-be1003e325da,chimiste,-0.19117549260438757,0.032870987938237596
METIER,http://data.europa.eu/esco/occupation/920c22e1-10a1-4afa-86b3-c43da8488391,enseignant-chercheur en travail social/enseignante-chercheuse en travail social,0.0036583442019500587,-0.03186483011503188
METIER,http://data.europa.eu/esco/occupation/ee37a4a5-5360-4e94-a749-a2b8ead08500,mélangeur de poudre traceuse/mélangeuse de poudre traceuse,-0.25254498731356173,-0.032934721843157246
METIER,http://data.europa.eu/esco/occupation/22585d1e-48aa-45a6-a8c3-d072b4ff1b31,opérateur de systèmes d’intégration des médias/opératrice de systèmes d’intégration des médias,0.04954227624575708,-0.01568032072528389
METIER,http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96,responsable de production agroalimentaire,-0.052168105328399626,0.004981143754980747
METIER,http://data.europa.eu/esco/occupation/28d82e8d-7379-4245-a5a0-c5a68864a528,opérateur de centrifugeuse/opératrice de centrifugeuse,-0.08389134724326358,0.10150172917216002
METIER,http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,ingénieur électronicien/ingénieure électronicienne,-0.024245473817872988,0.20972665864464554
METIER,http://data.europa.eu/esco/occupation/2c027db0-d2a6-43f0-9c4a-caff27c7c54a,moniteur de bateau-école/monitrice de bateau-école,-0.08693266388152486,-0.04739251712838775
METIER,http://data.europa.eu/esco/occupation/51ec004e-aec8-4f89-b114-952bcc56b0b0,blogueur vidéo/blogueuse vidéo,-0.0693504842204163,-0.24294076296712921
METIER,http://data.europa.eu/esco/occupation/caa75a5b-b32f-4d57-bffa-03dbb91058cf,coordonnateur de l’approvisionnement de café vert/coordonnatrice de l’approvisionnement de café vert,-0.24215922896863482,-0.07214797177501506
METIER,http://data.europa.eu/esco/occupation/0f7c84c5-1c0d-4fc1-8949-07dbe8bd34ef,designer textile/designeuse textile,0.0842966817817353,-0.14177518197555886
METIER,http://data.europa.eu/esco/occupation/13331bd9-0599-47c0-9812-29650c218de3,technicien en génie des eaux/technicienne en génie des eaux,-0.007322525735067762,0.16560604610941945
METIER,http://data.europa.eu/esco/occupation/93f61216-b9c8-4051-bb1e-32839c1566c1,professeur de coiffure/professeure de coiffure,-0.05748306262408518,-0.08943397471054121
METIER,http://data.europa.eu/esco/occupation/a945757e-e171-46a9-847a-13cf04f7cd27,opérateur de scie à ruban/opératrice de scie à ruban,-0.32081931135662867,-0.005500848198933295
METIER,http://data.europa.eu/esco/occupation/a8d05b64-f60b-4dd9-91c2-e2e63d82f2f5,consul/consule,0.0727605547234462,0.03968073795678491
METIER,http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,contrôleur en production laitière,-0.16136384231603826,-0.02977723199394122
METIER,http://data.europa.eu/esco/occupation/13b12b2d-e223-46f5-a6c0-cb77fe37f03a,responsable de la logistique distribution de machines en industrie textile,-0.15758252453869773,-0.025514934480237374
METIER,http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133,conducteur d’installations robotisées/conductrice d’installations robotisées,-0.14434413593808504,0.10408896781927597
METIER,http://data.europa.eu/esco/occupation/0bf68df5-e808-4c27-abf2-6f85440f2d7f,standardiste,0.0756875668320978,-0.21212866859323143
METIER,http://data.europa.eu/esco/occupation/bb95ef58-9139-4967-bfc1-da8386a4e672,responsable de l’approvisionnement en technologies de l’information et de la communication,0.22225418637122948,-0.05706479529600303
METIER,http://data.europa.eu/esco/occupation/754c349d-67d5-48e5-81c1-e84d2fab59d0,conseiller en aromathérapie/conseillère en aromathérapie,-0.09088173888622303,-0.18632813518145755
METIER,http://data.europa.eu/esco/occupation/4edbde9f-218e-49c7-812f-c45262fb4128,assistant de service social - logement/assistante de service social - logement,-0.008902511422081004,0.12115511672860342
METIER,http://data.europa.eu/esco/occupation/b2eacfdf-5de5-4e8c-a8cb-3d32e201c210,opérateur de conduite en centrale nucléaire/opératrice de conduite en centrale nucléaire,-0.17006275159562845,0.20060294589138547
METIER,http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,responsable communications de données aéronautiques,0.08224289576506756,-0.07433792994756823
METIER,http://data.europa.eu/esco/occupation/15620506-fb5d-49cd-87a2-1c9047fb406a,peintre en bâtiment,-0.1772459828890674,-0.029558055496379385
METIER,http://data.europa.eu/esco/occupation/e9665bdf-2989-4dc5-9aa9-7b791e489779,géotechnicien/géotechnicienne,-0.05837346457069638,0.18839979209716654
METIER,http://data.europa.eu/esco/occupation/b4f08f2e-3c97-4484-9094-446a17dad802,opérateur de laboratoire cinématographique/opératrice de laboratoire cinématographique,-0.12584065393521646,-0.05728919459266773
METIER,http://data.europa.eu/esco/occupation/c0a15ec7-10e6-45e7-b69c-b85ff6f4f87f,ouvrier d’élevage en aquaculture/ouvrière d’élevage en aquaculture,-0.19427463646069906,-0.07455652970946833
METIER,http://data.europa.eu/esco/occupation/fd8b68c0-7341-44bb-855d-9b1254eade33,télépathe,0.06757143801816493,-0.16424095951650652
METIER,http://data.europa.eu/esco/occupation/cc9fcab5-a5c6-4cc9-9606-cbcc2852537f,jardinier botaniste/jardinière botaniste,-0.09288768216956472,-0.037437702240440233
METIER,http://data.europa.eu/esco/occupation/3c305542-a51b-4b96-8d45-af11ca05eaa2,vétérinaire enseignant-chercheur/vétérinaire enseignante-chercheuse,0.029462049235794586,0.039304299914555606
METIER,http://data.europa.eu/esco/occupation/f444e8ec-5eed-4777-866e-7127aa06ce4f,technicien de pilotage de procédés en industrie textile/technicienne de pilotage de procédés en industrie textile,-0.048532733786880417,0.1308872554967008
METIER,http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,-0.008413477733517746,-0.12016778865804895
METIER,http://data.europa.eu/esco/occupation/631aaef2-2d67-45c6-93a6-1b1abdf57542,prêteur sur gages/prêteuse sur gages,0.049997809659899126,-0.15716125530850467
METIER,http://data.europa.eu/esco/occupation/b3b32930-05f0-4b2e-93bf-34d1e3f89a3b,pilote instructeur aéronautique/pilote instructrice aéronautique,0.005438527811005095,0.03577351214205924
METIER,http://data.europa.eu/esco/occupation/cae71f3f-ad4d-480e-b501-bff22827e60c,conducteur de bulldozer/conductrice de bulldozer,-0.36280210888589015,0.055175800249520734
METIER,http://data.europa.eu/esco/occupation/353a22a7-1c55-410c-a7a7-c531692b5e50,installateur de fenêtres/installatrice de fenêtres,-0.1442458897973533,-0.03686977030520279
METIER,http://data.europa.eu/esco/occupation/af69484e-b43f-4685-b22d-f3418df45c4d,psychothérapeute,-0.009920775927652555,-0.04002986729647544
METIER,http://data.europa.eu/esco/occupation/a0f9903e-2ba5-4b9d-bb0a-a8646db15221,opérateur extrusion en métallurgie/opératrice extrusion en métallurgie,-0.2232586387182625,0.09806205424656711
METIER,http://data.europa.eu/esco/occupation/16e65196-3449-4c88-b379-0aa98f43db2b,infirmier anesthésiste/infirmière anesthésiste,-0.010950151183746504,0.0010717600438176435
METIER,http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,concepteur d’entrepôt de données/conceptrice d’entrepôt de données,0.13801826829300812,-0.06565585743852544
METIER,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,responsable de l’expérience client,0.15908890855408217,-0.09719555877564905
METIER,http://data.europa.eu/esco/occupation/8ae1e637-840b-4be0-a5df-8653375d8949,responsable d’installation de stockage de déchets,-0.06566272553177319,-0.06931680578523347
METIER,http://data.europa.eu/esco/occupation/89a6d6e5-8362-4b99-b745-1c68bffbda77,agent d’entretien des fosses septiques/agente d’entretien des fosses septiques,-0.06622457237042458,0.06980509857845466
METIER,http://data.europa.eu/esco/occupation/57a12047-4f1e-40ed-add5-9736923f231b,astronome,-0.14490280833880048,-0.039474760333923296
METIER,http://data.europa.eu/esco/occupation/e8461d2e-3d75-477c-93a2-ea8d342bb55b,technicien de l’environnement/technicienne de l’environnement,-0.18889704789788317,0.16954603282050465
METIER,http://data.europa.eu/esco/occupation/310ad9e0-ffc9-4980-b47c-1e856a404eff,opérateur de conduite en raffinerie/opératrice de conduite en raffinerie,-0.1658223616772207,-0.00394628084290278
METIER,http://data.europa.eu/esco/occupation/316309e4-5fce-4dca-85d1-07702217ea19,responsable de production cuir,-0.14690830251807557,-0.045978383271851025
METIER,http://data.europa.eu/esco/occupation/0ec62c2e-30c9-434e-bf36-5277a0840450,technicien en remise à neuf de véhicules/technicienne en remise à neuf de véhicules,-0.13048250033668604,0.04825118252989296
